gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps,cost per QALY,icers
MSH2,"Q1Y, Start age: 25",1,25,D_matrix_MSH2_1_25_both_genders.csv,29.702732684391894,46.73479441275462,0.13269594288763997,0.015663561116988564,28219.551612330073,44.81933732724686,0.040278661822178374,950.0658377859894,dominated
MSH2,"Q1Y, Start age: 30",1,30,D_matrix_MSH2_1_30_both_genders.csv,29.631463795784462,46.58925952571612,0.14224893818063455,0.020348615927560158,25481.06611456838,38.42655047889258,0.034925197603554885,859.9327488570935,dominated
MSH2,"Q1Y, Start age: 35",1,35,D_matrix_MSH2_1_35_both_genders.csv,29.575782156079107,46.46724640506942,0.15232745853955007,0.02480181139353624,22371.723148446174,33.1601229243897,0.030459055990869226,756.4203384507217,dominated
MSH2,"Q1Y, Start age: 40",1,40,D_matrix_MSH2_1_40_both_genders.csv,29.472568705006847,46.26826779215326,0.17121769484820196,0.03280479056089331,20335.492081616765,27.757498692072538,0.025881762421196948,689.9803096620533,dominated
MSH2,"Q2Y, Start age: 25",2,25,D_matrix_MSH2_2_25_both_genders.csv,29.740343507375815,46.70565607477887,0.13508864913577642,0.017292567173512338,20530.453246996956,32.42259366785366,0.0303587664814757,690.3233394700118,20883.96
MSH2,"Q2Y, Start age: 30",2,30,D_matrix_MSH2_2_30_both_genders.csv,29.66530743454399,46.56392202367898,0.14456548630808708,0.021848663921718834,18963.40312512875,27.89070672533094,0.026494043292742873,639.2451238528771,19774.39
MSH2,"Q2Y, Start age: 35",2,35,D_matrix_MSH2_2_35_both_genders.csv,29.600261738036004,46.44432592860863,0.15458110010552795,0.026210437290441417,17677.16436652935,23.608218858812087,0.022815000769452923,597.1962181609492,10873.38
MSH2,"Q2Y, Start age: 40",2,40,D_matrix_MSH2_2_40_both_genders.csv,29.49319952948569,46.250467722299376,0.17331722541056202,0.0339968244912072,16666.514942825466,20.476688698427147,0.0200549216280481,565.0968768635357,0.0
MSH2,"Q3Y, Start age: 25",3,25,D_matrix_MSH2_3_25_both_genders.csv,29.666912671761946,46.56916150525522,0.18204565989684576,0.025625154085189745,19570.948710125493,27.606755936747184,0.026456065632163146,659.689429994306,dominated
MSH2,"Q3Y, Start age: 30",3,30,D_matrix_MSH2_3_30_both_genders.csv,29.598751202554286,46.443135978344145,0.19005354577349745,0.02966015810373474,18554.457182343944,23.74093750790605,0.02312462127289933,626.8662165970958,dominated
MSH2,"Q3Y, Start age: 35",3,35,D_matrix_MSH2_3_35_both_genders.csv,29.54157186639588,46.33368225138052,0.19885214888632038,0.03364180587682339,17039.007164314993,20.134073260421058,0.019985023906481315,576.7806547794838,7700.52
MSH2,"Q3Y, Start age: 40",3,40,D_matrix_MSH2_3_40_both_genders.csv,29.440289791860028,46.161542079802246,0.21461145262152864,0.040524233560908104,17081.082280285646,16.916374301801884,0.017162788862554106,580.1940945910256,dominated
MSH2,"Q4Y, Start age: 25",4,25,D_matrix_MSH2_4_25_both_genders.csv,29.333039629306022,46.05151815709741,0.3266792013528377,0.05738172396102074,23656.264362698006,23.705028323618908,0.023167269090397097,806.4716327271972,dominated
MSH2,"Q4Y, Start age: 30",4,30,D_matrix_MSH2_4_30_both_genders.csv,29.303082734254954,45.98083962338883,0.3304966231409889,0.059698370631248894,22178.167616714494,19.84083036511301,0.019838571329582333,756.8544175998412,dominated
MSH2,"Q4Y, Start age: 35",4,35,D_matrix_MSH2_4_35_both_genders.csv,29.265478578705558,45.907567311748714,0.33577575662511366,0.06239502633929379,21107.101506452418,17.196131792447897,0.01746518420106569,721.2286465669001,dominated
MSH2,"Q4Y, Start age: 40",4,40,D_matrix_MSH2_4_40_both_genders.csv,29.214990161484582,45.8137187592913,0.3429916246133914,0.0661907489195882,20509.252466005262,15.023967996785377,0.015501967078765836,702.0112740973475,dominated
MSH2,"Q5Y, Start age: 25",5,25,D_matrix_MSH2_5_25_both_genders.csv,29.10141138352413,45.68980917434376,0.4163421423957379,0.07824032959177128,26482.7440722821,21.331356777809372,0.021152153596812634,910.0157969408797,dominated
MSH2,"Q5Y, Start age: 30",5,30,D_matrix_MSH2_5_30_both_genders.csv,29.09351789618191,45.6588962070727,0.4178509221929474,0.07940926796811182,25547.12206557647,17.490547375932863,0.01784324379181707,878.1035747117108,dominated
MSH2,"Q5Y, Start age: 35",5,35,D_matrix_MSH2_5_35_both_genders.csv,29.07334764888011,45.61141126720925,0.4211474487220818,0.08125392708730439,24182.046419129358,14.866373246974472,0.015483862877810487,831.7599579923449,dominated
MSH2,"Q5Y, Start age: 40",5,40,D_matrix_MSH2_5_40_both_genders.csv,29.058269281957436,45.57264249072696,0.4236161478360266,0.08302734697375545,23128.08193618205,12.81942173435038,0.013636481363268085,795.9208345055328,dominated
