gene,Strategy,csy interval,csy start age,run type,QALYs,Life-years,CRC incidence,CRC death,cost,colonoscopies,csy comps
MLH1,"Q1Y, Start age: 25",1,25,D_matrix_MLH1_1_25_both_genders.csv,29.52669466406146,46.47698051631306,0.26711281086321575,0.03230132065841266,31604.238946411515,42.44538105806982,0.03823107509759827
MLH1,"Q1Y, Start age: 30",1,30,D_matrix_MLH1_1_30_both_genders.csv,29.331087685631108,46.153100605212025,0.2941061273255617,0.042801848627989914,30829.415970557267,35.41606790224284,0.03228407723882472
MLH1,"Q1Y, Start age: 35",1,35,D_matrix_MLH1_1_35_both_genders.csv,28.92914488944544,45.52009160370262,0.33258697408121707,0.06305632326985769,31807.589716220446,28.98340380597067,0.026724413077889708
MLH1,"Q1Y, Start age: 40",1,40,D_matrix_MLH1_1_40_both_genders.csv,29.01741367294372,45.6046080319269,0.3110814062301895,0.06109434006585397,27705.910660727535,24.777051333274954,0.023196828854036216
MLH1,"Q2Y, Start age: 25",2,25,D_matrix_MLH1_2_25_both_genders.csv,29.44649364717482,46.290697301589375,0.3259081648217671,0.0433126996245406,27253.2920547246,29.59364226324356,0.027879252561800825
MLH1,"Q2Y, Start age: 30",2,30,D_matrix_MLH1_2_30_both_genders.csv,29.28894740504102,46.032002556057286,0.338892014187288,0.05094566392878691,26648.97797653233,25.030082125855856,0.023948011048103453
MLH1,"Q2Y, Start age: 35",2,35,D_matrix_MLH1_2_35_both_genders.csv,28.953074550868216,45.51509750760808,0.38496211740393327,0.06873260758854476,29182.44000507,19.908021420634967,0.019426554364351555
MLH1,"Q2Y, Start age: 40",2,40,D_matrix_MLH1_2_40_both_genders.csv,28.86875104311868,45.353296950095356,0.3843323007814742,0.07457368905768047,27715.197671807426,17.292378536529494,0.01710385050249963
MLH1,"Q3Y, Start age: 25",3,25,D_matrix_MLH1_3_25_both_genders.csv,29.35569118435399,46.13819458301503,0.3540575850743667,0.05184891484467657,26456.721126694305,25.19879171136848,0.02432816580724127
MLH1,"Q3Y, Start age: 30",3,30,D_matrix_MLH1_3_30_both_genders.csv,29.15407860560002,45.824619174936366,0.38818321806450445,0.06185864806084988,27232.88093454359,21.158507216454378,0.020791085084631726
MLH1,"Q3Y, Start age: 35",3,35,D_matrix_MLH1_3_35_both_genders.csv,29.13429902277504,45.763587767865936,0.358616056430524,0.062433407345777,24963.164069269988,17.92703893179883,0.01796675909154101
MLH1,"Q3Y, Start age: 40",3,40,D_matrix_MLH1_3_40_both_genders.csv,28.848144515979175,45.31546575874551,0.40129292147424767,0.07912245801360775,27663.563733962565,14.319466257688292,0.014694082292956333
MLH1,"Q4Y, Start age: 25",4,25,D_matrix_MLH1_4_25_both_genders.csv,28.695201223873084,45.15160552707676,0.5717016475908853,0.10758030390061642,36054.08001213093,19.94583739163535,0.019809442860333794
MLH1,"Q4Y, Start age: 30",4,30,D_matrix_MLH1_4_30_both_genders.csv,28.560054982056247,44.92975263543437,0.5766542200872365,0.11330541961293979,35823.59818565421,16.091759560048885,0.01641088231477889
MLH1,"Q4Y, Start age: 35",4,35,D_matrix_MLH1_4_35_both_genders.csv,28.401915482773333,44.67538766378184,0.5993275607357341,0.1231920594994966,36642.18021035146,13.201365724166942,0.013725536019668439
MLH1,"Q4Y, Start age: 40",4,40,D_matrix_MLH1_4_40_both_genders.csv,28.434428740696873,44.7080230553338,0.5884653260972073,0.12064129941202878,34615.184139183286,11.767152935388017,0.01242458074938959
MLH1,"Q5Y, Start age: 25",5,25,D_matrix_MLH1_5_25_both_genders.csv,28.273046091108988,44.51769403227427,0.6798773567590954,0.13953430958651974,41756.74353097772,16.968570645929667,0.01722483466720047
MLH1,"Q5Y, Start age: 30",5,30,D_matrix_MLH1_5_30_both_genders.csv,28.249382373497568,44.46359655919599,0.6797940135441728,0.14277242458892558,41102.081128260164,13.187112581728055,0.013918424460044331
MLH1,"Q5Y, Start age: 35",5,35,D_matrix_MLH1_5_35_both_genders.csv,28.245283571420554,44.443741054027264,0.6882933636569644,0.14493849659844243,39857.19883251412,10.789293244041863,0.011718442172061746
MLH1,"Q5Y, Start age: 40",5,40,D_matrix_MLH1_5_40_both_genders.csv,28.09729464924776,44.20760039534921,0.6759334918443376,0.1483955528377388,39999.43426103528,9.008276044936514,0.009998299688045699
MSH2,"Q1Y, Start age: 25",1,25,D_matrix_MSH2_1_25_both_genders.csv,29.710411669966255,46.73431164984237,0.1327080724564352,0.015677296775525044,26681.885384300367,44.81649746137495,0.04027602297809641
MSH2,"Q1Y, Start age: 30",1,30,D_matrix_MSH2_1_30_both_genders.csv,29.65043422946862,46.609050106634825,0.13660432532434652,0.019392074037043055,24150.375022441523,38.55388645086731,0.03503829109845002
MSH2,"Q1Y, Start age: 35",1,35,D_matrix_MSH2_1_35_both_genders.csv,29.527892791364717,46.39267519615834,0.1656600437458086,0.02775188702658477,22617.19941526396,32.8003292214459,0.030133242419848553
MSH2,"Q1Y, Start age: 40",1,40,D_matrix_MSH2_1_40_both_genders.csv,29.501707552058697,46.31628605655776,0.17372515911465608,0.03156770465501411,20143.178771609084,27.749896872616088,0.02588285073893285
MSH2,"Q2Y, Start age: 25",2,25,D_matrix_MSH2_2_25_both_genders.csv,29.69867675404995,46.642824464601695,0.16566876123142465,0.02132673739027127,20944.74558757115,31.993783070720802,0.02998290887813877
MSH2,"Q2Y, Start age: 30",2,30,D_matrix_MSH2_2_30_both_genders.csv,29.614408524735865,46.49096548583708,0.17453776169479132,0.026068640689787557,19767.5032283584,27.47393886024513,0.02612406282855775
MSH2,"Q2Y, Start age: 35",2,35,D_matrix_MSH2_2_35_both_genders.csv,29.615331971063426,46.474286299256285,0.19694915844848618,0.02861051511977253,18144.40393668691,23.390209726857368,0.022644395078930585
MSH2,"Q2Y, Start age: 40",2,40,D_matrix_MSH2_2_40_both_genders.csv,29.434917132240326,46.176647475196134,0.20430117110381812,0.0380796206809178,18123.168868771743,20.175786767808663,0.019786465428741046
MSH2,"Q3Y, Start age: 25",3,25,D_matrix_MSH2_3_25_both_genders.csv,29.66338256152525,46.56828317906949,0.18206259414936457,0.02565184807412127,19375.104688394906,27.60410863729934,0.026453437123232924
MSH2,"Q3Y, Start age: 30",3,30,D_matrix_MSH2_3_30_both_genders.csv,29.554434521266423,46.38643306369692,0.20606543092584367,0.03258269243553441,19418.578640195396,23.49728267540745,0.022896947614508115
MSH2,"Q3Y, Start age: 35",3,35,D_matrix_MSH2_3_35_both_genders.csv,29.557496719437037,46.36942941853029,0.2083810385458117,0.03311399972505831,17265.641163961744,20.19622135334785,0.020051338123232246
MSH2,"Q3Y, Start age: 40",3,40,D_matrix_MSH2_3_40_both_genders.csv,29.422065537654746,46.14630489037701,0.2128429309696229,0.04128249878613569,17887.8880874754,16.820915312148305,0.017065677832764244
MSH2,"Q4Y, Start age: 25",4,25,D_matrix_MSH2_4_25_both_genders.csv,29.31584719409885,46.04953130384084,0.3267113047495279,0.05743952585303211,24405.69809688024,23.70031963202687,0.023162543015168367
MSH2,"Q4Y, Start age: 30",4,30,D_matrix_MSH2_4_30_both_genders.csv,29.223368991694674,45.88798284179459,0.3436785476523637,0.06387456250566784,24137.88397824196,19.534818884924697,0.019547413852699477
MSH2,"Q4Y, Start age: 35",4,35,D_matrix_MSH2_4_35_both_genders.csv,29.201022490038827,45.83735757263214,0.33210815487391665,0.06446178111457002,22790.24647326738,17.031456525846213,0.017301641239044555
MSH2,"Q4Y, Start age: 40",4,40,D_matrix_MSH2_4_40_both_genders.csv,29.168684040834133,45.77447011501167,0.3352409892634042,0.06650566019204854,22081.593115219384,14.974641321673607,0.015441786069327347
MSH2,"Q5Y, Start age: 25",5,25,D_matrix_MSH2_5_25_both_genders.csv,29.072591366842488,45.68705517270421,0.4163846172362421,0.07832024267142765,27879.475839391333,21.325345312915424,0.02114608387423195
MSH2,"Q5Y, Start age: 30",5,30,D_matrix_MSH2_5_30_both_genders.csv,28.98134250983205,45.53141288748098,0.421151443353312,0.08407830462928097,28126.137984459005,17.153634370272144,0.01751811336211313
MSH2,"Q5Y, Start age: 35",5,35,D_matrix_MSH2_5_35_both_genders.csv,28.910891844119423,45.40665947106442,0.4371203650881782,0.08918456658319654,27778.66706319863,14.328322452246029,0.014941239844271233
MSH2,"Q5Y, Start age: 40",5,40,D_matrix_MSH2_5_40_both_genders.csv,28.93554053112615,45.43605253971039,0.44339147441581006,0.08848494882056553,26255.090457493003,12.562825576603085,0.013371311489715324
MSH6,"Q1Y, Start age: 25",1,25,D_matrix_MSH6_1_25_both_genders.csv,29.839078271614802,46.9155406536699,0.043784869188346204,0.004293881413273854,23297.34659909872,46.45800785422491,0.0416953743679064
MSH6,"Q1Y, Start age: 30",1,30,D_matrix_MSH6_1_30_both_genders.csv,29.8332301010304,46.870064455747546,0.048007754310645384,0.006097221889381291,20386.912943316565,40.30642133592379,0.03657390979480111
MSH6,"Q1Y, Start age: 35",1,35,D_matrix_MSH6_1_35_both_genders.csv,29.86479708607844,46.88253673171932,0.05099181263255502,0.006245343620531519,16759.81623246436,35.38532111859577,0.032440738506293844
MSH6,"Q1Y, Start age: 40",1,40,D_matrix_MSH6_1_40_both_genders.csv,29.888143327767928,46.88456540107511,0.04567316893744143,0.006208566874628258,13613.197993107446,30.512576968868107,0.028374789283612308
MSH6,"Q2Y, Start age: 25",2,25,D_matrix_MSH6_2_25_both_genders.csv,29.879239411013337,46.896070510676154,0.055416096496349085,0.005786240412479326,16489.038429379638,33.69231128651522,0.03147563941724135
MSH6,"Q2Y, Start age: 30",2,30,D_matrix_MSH6_2_30_both_genders.csv,29.871251312470594,46.85567228947384,0.061348795156668266,0.007491978742859181,14579.370126992557,29.31529450479917,0.027773926476151175
